order_key,customer_key,customer_state,order_status,order_date,approval_stage_flag,carrier_handoff_stage_flag,delivered_stage_flag,canceled_order_flag,unavailable_order_flag,delivery_eligible_flag,on_time_flag,late_flag,delivery_status,days_to_deliver,days_late,latest_review_score,order_item_count,order_product_value,order_freight_value
78936,25212,SP,delivered,2017-06-04,1,1,1,0,0,1,1,0,"On time",8,0,4,1,89.90,13.65
78937,34996,SP,delivered,2018-04-22,1,1,1,0,0,1,1,0,"On time",5,0,5,1,120.00,17.75
78938,80091,RJ,delivered,2018-02-24,1,1,1,0,0,1,0,1,Late,55,28,1,1,199.00,24.26
78939,20465,RS,delivered,2018-02-07,1,1,1,0,0,1,1,0,"On time",16,0,5,1,74.90,15.27
78940,87989,SP,delivered,2017-12-26,1,1,1,0,0,1,1,0,"On time",15,0,5,2,441.78,55.74
78941,6932,SP,delivered,2018-03-22,1,1,1,0,0,1,1,0,"On time",4,0,3,1,39.99,7.39
78942,76570,MG,delivered,2017-08-31,1,1,1,0,0,1,1,0,"On time",8,0,5,1,14.00,14.10
78943,80514,SP,delivered,2017-09-07,1,1,1,0,0,1,1,0,"On time",6,0,5,1,47.60,11.85
78944,35393,SP,delivered,2018-02-10,1,1,1,0,0,1,1,0,"On time",20,0,5,1,67.90,12.61
78945,92078,SC,delivered,2018-02-02,1,1,1,0,0,1,1,0,"On time",25,0,5,1,69.90,15.24
78946,20770,SP,delivered,2017-05-20,1,1,1,0,0,1,1,0,"On time",10,0,4,1,259.90,48.53
78947,24479,MG,delivered,2018-04-27,1,1,1,0,0,1,1,0,"On time",6,0,5,1,220.00,19.42
78948,73933,PI,delivered,2017-10-28,1,1,1,0,0,1,1,0,"On time",26,0,5,1,219.90,48.98
78949,620,RS,delivered,2017-09-27,1,1,1,0,0,1,1,0,"On time",20,0,4,1,89.00,16.87
78950,28013,SP,delivered,2018-07-25,1,1,1,0,0,1,1,0,"On time",5,0,5,1,49.90,20.99
78951,68892,SP,delivered,2017-07-02,1,1,1,0,0,1,1,0,"On time",8,0,5,2,28.00,26.74
78952,47768,RJ,delivered,2017-11-28,1,1,1,0,0,1,1,0,"On time",4,0,5,1,109.90,9.14
78953,76768,RJ,delivered,2018-01-25,1,1,1,0,0,1,1,0,"On time",8,0,4,3,224.70,48.84
78954,21222,SP,delivered,2018-05-15,1,1,1,0,0,1,1,0,"On time",7,0,4,1,94.99,11.29
78955,39910,MG,delivered,2018-02-15,1,1,1,0,0,1,1,0,"On time",8,0,4,1,120.00,26.46
78956,2252,MG,delivered,2018-03-20,1,1,1,0,0,1,1,0,"On time",13,0,5,1,88.00,23.20
78957,31213,RJ,delivered,2017-02-01,1,1,1,0,0,1,1,0,"On time",7,0,4,1,99.90,11.31
78958,80684,SP,delivered,2017-09-10,1,1,1,0,0,1,1,0,"On time",4,0,4,1,399.00,15.81
78959,11299,GO,delivered,2018-01-29,1,1,1,0,0,1,1,0,"On time",22,0,5,1,215.00,16.26
78960,59469,SP,delivered,2018-02-18,1,1,1,0,0,1,1,0,"On time",8,0,4,1,36.99,11.85
78961,45989,ES,delivered,2018-07-24,1,1,1,0,0,1,1,0,"On time",14,0,5,1,198.90,20.30
78962,33222,SP,delivered,2018-07-20,1,1,1,0,0,1,1,0,"On time",5,0,3,1,29.00,7.46
78963,18802,SC,delivered,2017-07-31,1,1,1,0,0,1,1,0,"On time",15,0,5,1,119.94,38.68
78964,87419,RJ,delivered,2018-04-14,1,1,1,0,0,1,0,1,Late,33,8,1,1,119.00,54.59
78965,77034,RS,delivered,2017-07-11,1,1,1,0,0,1,1,0,"On time",8,0,2,1,19.99,16.11
78966,86363,RJ,shipped,2018-01-11,1,1,0,0,0,0,0,0,"Not eligible",NULL,NULL,1,1,122.99,14.61
78967,53832,SP,delivered,2017-06-27,1,1,1,0,0,1,1,0,"On time",17,0,4,1,102.90,17.97
78968,53313,PR,delivered,2018-08-08,1,1,1,0,0,1,1,0,"On time",5,0,5,1,81.49,15.67
78969,11107,SP,delivered,2017-04-10,1,1,1,0,0,1,1,0,"On time",5,0,3,1,89.90,11.24
78970,80328,PB,delivered,2017-02-08,1,1,1,0,0,1,1,0,"On time",13,0,1,1,449.90,41.78
78971,40402,PI,delivered,2018-08-02,1,1,1,0,0,1,1,0,"On time",12,0,4,1,75.80,23.25
78972,8302,SP,delivered,2017-06-29,1,1,1,0,0,1,1,0,"On time",5,0,5,1,159.90,12.32
78973,44114,ES,delivered,2018-07-17,1,1,1,0,0,1,1,0,"On time",14,0,NULL,1,1084.90,25.69
78974,23190,RS,delivered,2018-03-16,1,1,1,0,0,1,1,0,"On time",11,0,4,1,72.00,18.38
78975,51665,SP,delivered,2018-07-17,1,1,1,0,0,1,1,0,"On time",7,0,5,1,110.32,8.03
78976,50721,RJ,delivered,2017-05-22,1,1,1,0,0,1,1,0,"On time",8,0,5,1,578.90,22.59
78977,62425,RS,delivered,2018-03-08,1,1,1,0,0,1,0,1,Late,55,28,3,1,54.00,16.35
78978,53676,SP,delivered,2018-06-08,1,1,1,0,0,1,1,0,"On time",11,0,5,1,121.85,18.73
78979,95355,RJ,delivered,2017-12-11,1,1,1,0,0,1,1,0,"On time",28,0,5,1,139.99,34.34
78980,79952,SP,delivered,2018-03-05,1,1,1,0,0,1,1,0,"On time",9,0,1,1,178.50,17.96
78981,71363,MG,delivered,2018-06-15,1,1,1,0,0,1,1,0,"On time",10,0,3,1,14.90,18.23
78982,74354,BA,delivered,2017-10-10,1,1,1,0,0,1,1,0,"On time",20,0,5,1,37.00,16.79
78983,34651,RJ,delivered,2017-07-31,1,1,1,0,0,1,1,0,"On time",10,0,4,1,14.90,16.79
78984,22377,SP,delivered,2018-07-05,1,1,1,0,0,1,1,0,"On time",5,0,5,1,59.90,12.15
78985,45126,PE,shipped,2018-05-13,1,1,0,0,0,0,0,0,"Not eligible",NULL,NULL,1,1,110.00,16.03
78986,18497,SP,delivered,2017-06-07,1,1,1,0,0,1,1,0,"On time",5,0,5,1,74.90,11.73
78987,58745,SP,delivered,2018-05-05,1,1,1,0,0,1,1,0,"On time",11,0,5,1,110.00,0.00
78988,95466,SP,delivered,2018-04-02,1,1,1,0,0,1,1,0,"On time",10,0,5,1,299.00,19.97
78989,89705,SP,delivered,2018-03-26,1,1,1,0,0,1,1,0,"On time",8,0,5,1,410.00,26.92
78990,53862,RJ,delivered,2017-11-25,1,1,1,0,0,1,0,1,Late,34,11,1,1,390.00,16.48
78991,6422,SP,delivered,2017-06-07,1,1,1,0,0,1,1,0,"On time",12,0,1,1,102.00,15.46
78992,32337,PB,delivered,2018-01-25,1,1,1,0,0,1,1,0,"On time",21,0,5,1,475.60,49.86
78993,88630,RS,delivered,2018-05-21,1,1,1,0,0,1,1,0,"On time",17,0,5,1,77.98,16.52
78994,72927,RJ,delivered,2018-02-23,1,1,1,0,0,1,0,1,Late,28,3,2,1,179.90,21.75
78995,92104,SP,delivered,2018-08-10,1,1,1,0,0,1,1,0,"On time",7,0,5,1,67.00,18.57
78996,58155,BA,delivered,2017-12-14,1,1,1,0,0,1,1,0,"On time",22,0,5,1,27.99,15.79
78997,33850,SP,delivered,2017-04-22,1,1,1,0,0,1,1,0,"On time",10,0,5,1,69.90,11.10
78998,62317,SP,delivered,2017-07-22,1,1,1,0,0,1,1,0,"On time",12,0,4,1,129.90,13.93
78999,44738,GO,delivered,2018-01-14,1,1,1,0,0,1,1,0,"On time",16,0,3,1,59.90,15.86
79000,85288,SP,delivered,2017-04-23,1,1,1,0,0,1,1,0,"On time",7,0,1,1,179.96,28.45
79001,94986,BA,delivered,2018-03-09,1,1,1,0,0,1,0,1,Late,32,6,1,1,49.00,22.06
79002,22653,PR,delivered,2017-05-22,1,1,1,0,0,1,1,0,"On time",7,0,4,1,129.90,18.16
79003,30708,SP,delivered,2018-01-22,1,1,1,0,0,1,1,0,"On time",2,0,5,1,294.90,42.02
79004,17709,SP,delivered,2017-10-18,1,1,1,0,0,1,1,0,"On time",7,0,5,1,199.00,16.14
79005,42548,SC,delivered,2018-02-25,1,1,1,0,0,1,1,0,"On time",5,0,5,1,535.90,16.00
79006,15249,SP,delivered,2017-09-06,1,1,1,0,0,1,1,0,"On time",8,0,5,1,205.00,17.06
79007,65220,MT,delivered,2018-03-18,1,1,1,0,0,1,1,0,"On time",18,0,1,1,45.99,22.06
79008,86039,RJ,delivered,2018-04-25,1,1,1,0,0,1,1,0,"On time",9,0,5,2,59.98,37.54
79009,4215,RJ,delivered,2018-07-26,1,1,1,0,0,1,1,0,"On time",7,0,5,1,77.90,23.35
79010,41877,MG,delivered,2018-04-04,1,1,1,0,0,1,1,0,"On time",9,0,4,1,65.00,18.33
79011,32877,RJ,delivered,2018-01-27,1,1,1,0,0,1,1,0,"On time",11,0,5,1,169.00,16.94
79012,83017,SP,delivered,2018-04-17,1,1,1,0,0,1,1,0,"On time",7,0,4,1,99.90,12.60
79013,1782,SP,delivered,2018-03-25,1,1,1,0,0,1,1,0,"On time",4,0,1,1,139.90,7.84
79014,42001,MA,delivered,2017-07-31,1,1,1,0,0,1,1,0,"On time",17,0,5,1,120.00,34.64
79015,94437,MG,delivered,2018-06-15,1,1,1,0,0,1,1,0,"On time",7,0,5,1,1499.00,90.57
79016,87962,RJ,delivered,2017-03-12,1,1,1,0,0,1,1,0,"On time",4,0,4,2,119.80,41.00
79017,37298,SC,delivered,2017-07-05,1,1,1,0,0,1,1,0,"On time",13,0,5,4,104.65,60.40
79018,28165,DF,delivered,2018-07-02,1,1,1,0,0,1,1,0,"On time",14,0,5,1,39.00,47.25
79019,92011,SP,delivered,2018-08-19,1,1,1,0,0,1,1,0,"On time",3,0,5,2,38.98,15.76
79020,1626,SP,delivered,2018-03-10,1,1,1,0,0,1,1,0,"On time",9,0,5,1,47.65,7.39
79021,61679,SP,delivered,2017-11-07,1,1,1,0,0,1,1,0,"On time",3,0,5,1,23.99,11.85
79022,66998,SE,delivered,2017-02-22,1,1,1,0,0,1,1,0,"On time",21,0,1,1,178.50,18.25
79023,66063,MG,delivered,2018-01-05,1,1,1,0,0,1,1,0,"On time",11,0,4,2,41.80,30.20
79024,20238,SP,delivered,2018-01-09,1,1,1,0,0,1,1,0,"On time",6,0,5,1,29.50,13.08
79025,62147,RO,delivered,2017-09-12,1,1,1,0,0,1,1,0,"On time",14,0,5,1,89.90,43.04
79026,37793,SP,delivered,2018-05-19,1,1,1,0,0,1,1,0,"On time",3,0,5,1,64.90,8.88
79027,71748,SP,delivered,2017-04-05,1,1,1,0,0,1,1,0,"On time",8,0,5,1,21.90,10.96
79028,82022,BA,delivered,2018-07-28,1,1,1,0,0,1,1,0,"On time",17,0,3,1,69.99,27.44
79029,15224,SP,delivered,2017-07-03,1,1,1,0,0,1,1,0,"On time",7,0,4,1,369.90,21.83
79030,65717,MG,delivered,2017-11-24,1,1,1,0,0,1,1,0,"On time",19,0,5,1,49.00,17.67
79031,72874,SP,delivered,2018-06-19,1,1,1,0,0,1,1,0,"On time",14,0,5,2,430.00,46.66
79032,32719,SP,delivered,2017-11-11,1,1,1,0,0,1,1,0,"On time",13,0,4,1,990.00,33.37
79033,49182,SP,delivered,2017-03-22,1,1,1,0,0,1,1,0,"On time",12,0,4,1,39.90,17.19
79034,37943,SP,delivered,2017-06-11,1,1,1,0,0,1,1,0,"On time",6,0,5,1,56.99,7.78
79035,83339,RS,delivered,2018-01-03,1,1,1,0,0,1,1,0,"On time",20,0,5,1,44.99,25.63
79036,8556,SP,delivered,2018-03-23,1,1,1,0,0,1,1,0,"On time",6,0,5,1,269.90,35.29
79037,81944,MG,delivered,2018-06-26,1,1,1,0,0,1,1,0,"On time",6,0,5,1,149.65,19.15
79038,21460,SP,delivered,2017-07-25,1,1,1,0,0,1,1,0,"On time",15,0,3,1,65.00,15.20
79039,94622,SP,delivered,2018-08-19,1,1,1,0,0,1,1,0,"On time",2,0,5,1,15.00,7.39
79040,49522,MG,delivered,2018-05-07,1,1,1,0,0,1,1,0,"On time",27,0,4,2,359.80,116.34
79041,7769,CE,delivered,2017-06-26,1,1,1,0,0,1,1,0,"On time",17,0,5,1,32.00,26.89
79042,86599,GO,delivered,2018-07-20,1,1,1,0,0,1,1,0,"On time",11,0,2,1,32.00,23.02
79043,16994,SP,delivered,2018-06-24,1,1,1,0,0,1,1,0,"On time",8,0,4,1,598.97,17.53
79044,76629,SP,delivered,2017-10-06,1,1,1,0,0,1,1,0,"On time",8,0,4,1,97.90,12.19
79045,7645,RJ,delivered,2018-05-07,1,1,1,0,0,1,1,0,"On time",8,0,4,1,32.90,18.23
79046,17714,SP,delivered,2017-12-10,1,1,1,0,0,1,1,0,"On time",3,0,5,1,16.90,8.72
79047,23521,MG,delivered,2018-02-14,1,1,1,0,0,1,1,0,"On time",22,0,5,2,524.00,38.80
79048,60860,RS,delivered,2017-11-12,1,1,1,0,0,1,1,0,"On time",12,0,5,1,58.90,25.25
79049,74230,RJ,delivered,2018-01-15,1,1,1,0,0,1,1,0,"On time",22,0,4,1,29.90,15.10
79050,10486,PE,delivered,2017-10-04,1,1,1,0,0,1,1,0,"On time",15,0,5,2,195.80,35.94
79051,92888,MG,delivered,2018-03-21,1,1,1,0,0,1,1,0,"On time",14,0,5,1,27.99,15.23
79052,72767,MG,delivered,2017-11-13,1,1,1,0,0,1,1,0,"On time",11,0,5,1,99.00,41.08
79053,82573,SP,delivered,2017-07-05,1,1,1,0,0,1,1,0,"On time",3,0,5,1,120.00,21.50
79054,74642,MG,delivered,2017-10-06,1,1,1,0,0,1,1,0,"On time",10,0,5,2,158.00,30.60
79055,45371,RJ,delivered,2018-07-22,1,1,1,0,0,1,1,0,"On time",4,0,5,1,169.99,10.12
79056,78635,PR,delivered,2017-10-28,1,1,1,0,0,1,1,0,"On time",10,0,4,2,1128.00,267.76
79057,38400,PR,delivered,2017-06-19,1,1,1,0,0,1,1,0,"On time",15,0,4,1,38.90,15.79
79058,29465,PR,delivered,2018-07-28,1,1,1,0,0,1,1,0,"On time",6,0,4,1,26.40,15.29
79059,6209,SC,delivered,2017-08-01,1,1,1,0,0,1,1,0,"On time",8,0,5,1,42.99,15.10
79060,78722,MG,delivered,2018-05-07,1,1,1,0,0,1,1,0,"On time",26,0,5,1,99.99,47.14
79061,31382,SP,delivered,2018-06-06,1,1,1,0,0,1,1,0,"On time",5,0,4,1,29.90,7.71
79062,26752,PE,delivered,2018-08-07,1,1,1,0,0,1,1,0,"On time",6,0,5,1,160.00,51.84
79063,8403,RJ,delivered,2017-04-25,1,1,1,0,0,1,1,0,"On time",2,0,4,6,185.40,52.34
79064,39155,MG,delivered,2018-06-13,1,1,1,0,0,1,1,0,"On time",8,0,3,1,499.90,47.30
79065,83843,MT,delivered,2017-10-31,1,1,1,0,0,1,1,0,"On time",16,0,5,1,1340.00,51.79
79066,64700,RS,delivered,2018-02-28,1,1,1,0,0,1,1,0,"On time",21,0,3,1,29.90,15.10
79067,88596,RS,delivered,2018-02-03,1,1,1,0,0,1,1,0,"On time",18,0,5,1,109.90,18.02
79068,35214,RJ,delivered,2017-06-29,1,1,1,0,0,1,1,0,"On time",8,0,3,1,18.99,14.10
79069,49821,SP,delivered,2018-08-11,1,1,1,0,0,1,1,0,"On time",3,0,5,1,109.00,9.51
79070,23286,PA,delivered,2017-03-16,1,1,1,0,0,1,1,0,"On time",19,0,4,1,299.99,31.03
79071,17716,RJ,delivered,2018-05-01,1,1,1,0,0,1,1,0,"On time",17,0,5,1,102.00,18.59
79072,94220,SP,delivered,2017-08-09,1,1,1,0,0,1,1,0,"On time",6,0,4,1,18.70,8.72
79073,79867,SP,delivered,2018-02-25,1,1,1,0,0,1,1,0,"On time",5,0,1,2,99.80,25.38
79074,49282,RS,delivered,2017-07-17,1,1,1,0,0,1,1,0,"On time",11,0,4,1,115.87,15.57
79075,16827,RJ,delivered,2018-03-22,1,1,1,0,0,1,1,0,"On time",12,0,4,1,87.00,37.30
79076,48047,SP,delivered,2018-05-15,1,1,1,0,0,1,1,0,"On time",28,0,5,1,169.99,17.67
79077,44431,RJ,delivered,2018-05-30,1,1,1,0,0,1,1,0,"On time",7,0,5,1,169.99,8.21
79078,47963,SP,delivered,2017-12-08,1,1,1,0,0,1,1,0,"On time",20,0,5,1,12.99,15.10
79079,82940,RJ,delivered,2017-02-04,1,1,1,0,0,1,1,0,"On time",4,0,5,1,59.90,11.03
79080,12929,ES,delivered,2017-08-07,1,1,1,0,0,1,1,0,"On time",17,0,4,1,350.00,17.20
79081,85632,SP,delivered,2017-07-31,1,1,1,0,0,1,1,0,"On time",2,0,5,1,332.00,11.07
79082,3922,PE,delivered,2017-09-16,1,1,1,0,0,1,1,0,"On time",11,0,5,1,157.90,29.51
79083,21081,DF,delivered,2017-11-14,1,1,1,0,0,1,1,0,"On time",14,0,4,1,529.00,17.45
79084,72277,MG,delivered,2017-08-21,1,1,1,0,0,1,1,0,"On time",8,0,5,1,119.50,27.38
79085,57129,BA,delivered,2018-01-02,1,1,1,0,0,1,1,0,"On time",9,0,5,1,65.99,18.03
79086,78665,RJ,delivered,2018-04-18,1,1,1,0,0,1,1,0,"On time",8,0,4,1,849.99,60.21
79087,55011,SP,delivered,2017-07-25,1,1,1,0,0,1,1,0,"On time",9,0,5,1,239.90,8.93
79088,84421,SP,delivered,2018-01-26,1,1,1,0,0,1,1,0,"On time",6,0,5,1,44.90,9.09
79089,38126,SP,delivered,2018-02-27,1,1,1,0,0,1,1,0,"On time",17,0,4,1,18.69,17.60
79090,17655,BA,delivered,2017-04-08,1,1,1,0,0,1,1,0,"On time",24,0,5,2,431.10,82.04
79091,61601,GO,delivered,2017-12-01,1,1,1,0,0,1,1,0,"On time",12,0,5,1,49.90,14.10
79092,44289,TO,delivered,2018-07-30,1,1,1,0,0,1,1,0,"On time",11,0,5,1,129.00,37.81
79093,52077,RJ,delivered,2018-02-24,1,1,1,0,0,1,0,1,Late,59,39,3,1,89.90,14.38
79094,27100,RJ,delivered,2018-02-28,1,1,1,0,0,1,1,0,"On time",14,0,4,1,16.90,15.10
79095,571,MG,delivered,2017-09-16,1,1,1,0,0,1,1,0,"On time",17,0,4,2,139.80,35.48
79096,26564,MS,delivered,2018-02-12,1,1,1,0,0,1,1,0,"On time",18,0,4,1,59.99,16.18
79097,13732,SP,delivered,2018-02-01,1,1,1,0,0,1,1,0,"On time",3,0,4,1,56.99,8.72
79098,51539,SP,delivered,2018-06-19,1,1,1,0,0,1,1,0,"On time",2,0,2,1,37.90,9.02
79099,79705,SP,delivered,2017-10-07,1,1,1,0,0,1,1,0,"On time",6,0,4,1,49.99,21.18
79100,53865,SP,delivered,2018-04-12,1,1,1,0,0,1,1,0,"On time",8,0,5,1,117.70,18.70
79101,4022,SP,delivered,2018-04-22,1,1,1,0,0,1,1,0,"On time",8,0,4,1,58.99,17.32
79102,8376,SP,delivered,2018-04-05,1,1,1,0,0,1,1,0,"On time",7,0,5,1,99.99,16.67
79103,17288,PA,delivered,2018-01-10,1,1,1,0,0,1,1,0,"On time",26,0,4,1,1199.90,58.06
79104,12908,RJ,delivered,2018-06-09,1,1,1,0,0,1,1,0,"On time",13,0,5,1,18.90,22.06
79105,31513,SP,delivered,2017-04-10,1,1,1,0,0,1,1,0,"On time",3,0,5,1,89.18,12.01
79106,31261,SP,delivered,2017-10-23,1,1,1,0,0,1,1,0,"On time",11,0,4,1,239.90,15.43
79107,87669,SP,delivered,2018-01-10,1,1,1,0,0,1,1,0,"On time",9,0,5,1,59.90,11.92
79108,73970,SP,delivered,2017-12-25,1,1,1,0,0,1,1,0,"On time",3,0,5,1,55.49,9.94
79109,24962,RJ,delivered,2018-05-09,1,1,1,0,0,1,1,0,"On time",5,0,1,1,109.99,18.35
79110,40164,RJ,canceled,2018-01-27,1,1,0,1,0,0,0,0,"Not eligible",NULL,NULL,1,1,215.00,21.00
79111,1458,BA,delivered,2017-10-12,1,1,1,0,0,1,0,1,Late,41,13,1,1,90.00,17.07
79112,50449,MG,delivered,2018-04-11,1,1,1,0,0,1,1,0,"On time",13,0,1,2,106.00,37.59
79113,21396,SP,delivered,2018-06-21,1,1,1,0,0,1,1,0,"On time",2,0,5,1,49.99,11.37
79114,35906,RJ,delivered,2018-01-15,1,1,1,0,0,1,1,0,"On time",11,0,4,1,94.00,21.50
79115,6540,MG,delivered,2017-07-17,1,1,1,0,0,1,1,0,"On time",10,0,5,1,29.99,15.10
79116,68667,SP,delivered,2018-06-15,1,1,1,0,0,1,1,0,"On time",7,0,5,1,39.99,12.94
79117,20759,SP,delivered,2017-09-24,1,1,1,0,0,1,1,0,"On time",4,0,5,1,129.00,8.16
79118,94931,SP,delivered,2017-07-11,1,1,1,0,0,1,1,0,"On time",7,0,5,1,42.90,16.11
79119,46996,PR,delivered,2018-04-15,1,1,1,0,0,1,1,0,"On time",10,0,4,1,35.90,18.23
79120,10266,RJ,delivered,2017-05-11,1,1,1,0,0,1,1,0,"On time",12,0,5,3,34.89,42.30
79121,27690,CE,delivered,2018-05-01,1,1,1,0,0,1,1,0,"On time",17,0,3,1,199.00,0.00
79122,22830,SP,delivered,2018-01-03,1,1,1,0,0,1,1,0,"On time",5,0,1,1,41.49,9.94
79123,41891,SP,delivered,2018-08-21,1,1,1,0,0,1,1,0,"On time",2,0,5,1,139.00,9.72
79124,59027,PR,delivered,2018-08-02,1,1,1,0,0,1,1,0,"On time",13,0,4,1,196.80,27.68
79125,44786,PR,delivered,2017-09-10,1,1,1,0,0,1,1,0,"On time",16,0,5,1,249.99,16.50
79126,50385,PE,delivered,2017-09-30,1,1,1,0,0,1,1,0,"On time",19,0,5,1,98.00,33.14
79127,77335,BA,delivered,2017-08-28,1,1,1,0,0,1,1,0,"On time",15,0,5,1,47.80,16.79
79128,20374,SC,delivered,2018-03-18,1,1,1,0,0,1,1,0,"On time",11,0,5,1,89.00,19.59
79129,56561,RJ,delivered,2018-01-20,1,1,1,0,0,1,1,0,"On time",10,0,5,1,179.00,45.71
79130,43814,SP,delivered,2017-12-05,1,1,1,0,0,1,1,0,"On time",6,0,5,1,119.90,12.54
79131,85754,SP,delivered,2018-01-18,1,1,1,0,0,1,1,0,"On time",12,0,3,1,105.00,12.23
79132,57163,DF,delivered,2018-05-11,1,1,1,0,0,1,1,0,"On time",8,0,5,1,79.00,18.43
79133,39386,RJ,delivered,2018-02-26,1,1,1,0,0,1,0,1,Late,50,28,1,1,89.90,17.20
79134,75469,MG,delivered,2017-11-17,1,1,1,0,0,1,1,0,"On time",18,0,3,1,75.00,21.02
79135,94306,SP,delivered,2018-02-08,1,1,1,0,0,1,1,0,"On time",17,0,1,1,740.99,18.21
79136,89870,RJ,delivered,2018-01-11,1,1,1,0,0,1,1,0,"On time",34,0,5,1,249.99,124.74
79137,68602,MG,delivered,2018-08-02,1,1,1,0,0,1,1,0,"On time",7,0,3,1,49.00,18.44
79138,25900,MG,delivered,2017-05-18,1,1,1,0,0,1,1,0,"On time",18,0,5,1,130.00,17.35
79139,40756,PR,delivered,2018-02-27,1,1,1,0,0,1,1,0,"On time",15,0,5,1,35.90,15.10
79140,87100,SP,delivered,2018-02-04,1,1,1,0,0,1,1,0,"On time",10,0,5,1,279.99,26.80
79141,26886,SP,delivered,2018-03-25,1,1,1,0,0,1,1,0,"On time",15,0,4,1,115.00,17.72
79142,61550,SP,delivered,2018-02-23,1,1,1,0,0,1,1,0,"On time",11,0,5,1,32.00,21.15
79143,5071,SP,delivered,2018-06-14,1,1,1,0,0,1,1,0,"On time",5,0,5,1,56.90,14.71
79144,5113,PR,delivered,2017-03-08,1,1,1,0,0,1,1,0,"On time",6,0,5,1,44.99,14.52
79145,84415,SC,delivered,2018-08-21,1,1,1,0,0,1,1,0,"On time",6,0,5,3,114.00,19.98
79146,18645,SP,delivered,2018-04-28,1,1,1,0,0,1,1,0,"On time",6,0,5,1,299.89,63.90
79147,84634,SP,delivered,2017-06-06,1,1,1,0,0,1,1,0,"On time",8,0,3,1,59.90,21.26
79148,19881,PR,delivered,2018-05-30,1,1,1,0,0,1,1,0,"On time",22,0,5,1,38.90,19.32
79149,61734,SP,delivered,2017-08-28,1,1,1,0,0,1,1,0,"On time",4,0,5,1,48.90,7.78
79150,94676,RJ,delivered,2017-12-14,1,1,1,0,0,1,1,0,"On time",4,0,5,1,75.90,12.49
79151,12297,RS,delivered,2018-02-06,1,1,1,0,0,1,1,0,"On time",27,0,5,1,24.99,15.10
79152,14666,RJ,delivered,2018-03-04,1,1,1,0,0,1,0,1,Late,29,6,1,1,24.99,14.10
79153,73244,SP,delivered,2017-08-22,1,1,1,0,0,1,1,0,"On time",2,0,2,1,12.88,8.27
79154,37359,SP,delivered,2018-06-25,1,1,1,0,0,1,1,0,"On time",10,0,5,1,113.30,15.10
79155,92907,SP,delivered,2018-03-23,1,1,1,0,0,1,1,0,"On time",12,0,5,1,53.99,12.82
79156,22551,SP,delivered,2018-01-11,1,1,1,0,0,1,1,0,"On time",6,0,4,1,858.90,13.27
79157,38330,PR,delivered,2018-04-07,1,1,1,0,0,1,1,0,"On time",10,0,5,1,109.90,21.85
79158,30170,PR,delivered,2018-01-15,1,1,1,0,0,1,1,0,"On time",15,0,4,1,213.90,16.25
79159,43580,RS,delivered,2017-06-24,1,1,1,0,0,1,1,0,"On time",12,0,5,1,169.99,21.68
79160,80520,SP,delivered,2017-11-24,1,1,1,0,0,1,1,0,"On time",8,0,5,1,29.90,16.11
79161,80995,SP,delivered,2018-03-28,1,1,1,0,0,1,1,0,"On time",7,0,5,1,199.00,9.75
79162,37443,MG,delivered,2018-04-21,1,1,1,0,0,1,1,0,"On time",9,0,2,2,107.91,57.68
79163,67517,SP,delivered,2018-01-18,1,1,1,0,0,1,1,0,"On time",3,0,5,1,179.90,12.46
79164,21375,RJ,delivered,2018-01-01,1,1,1,0,0,1,1,0,"On time",8,0,3,1,49.00,16.11
79165,42040,RJ,delivered,2018-06-04,1,1,1,0,0,1,1,0,"On time",5,0,5,1,167.50,48.00
79166,51645,SC,delivered,2018-05-21,1,1,1,0,0,1,1,0,"On time",17,0,5,2,79.40,36.46
79167,37932,RJ,delivered,2018-05-13,1,1,1,0,0,1,1,0,"On time",5,0,5,1,29.99,12.21
79168,20408,SP,delivered,2018-01-12,1,1,1,0,0,1,1,0,"On time",4,0,5,1,93.00,13.21
79169,16544,SP,delivered,2018-01-21,1,1,1,0,0,1,1,0,"On time",4,0,5,1,1069.36,32.24
79170,35741,SP,delivered,2017-10-26,1,1,1,0,0,1,1,0,"On time",6,0,5,1,99.90,16.95
79171,70234,PA,delivered,2017-10-12,1,1,1,0,0,1,1,0,"On time",32,0,4,1,40.00,25.63
79172,4226,SP,delivered,2018-07-13,1,1,1,0,0,1,1,0,"On time",11,0,5,2,129.80,22.98
79173,58614,BA,delivered,2018-08-11,1,1,1,0,0,1,1,0,"On time",9,0,5,1,199.90,39.67
79174,5922,GO,delivered,2017-10-25,1,1,1,0,0,1,1,0,"On time",9,0,5,1,99.99,12.83
79175,42199,SP,delivered,2018-05-12,1,1,1,0,0,1,1,0,"On time",3,0,5,1,13.49,7.39
79176,29634,SP,delivered,2017-10-29,1,1,1,0,0,1,1,0,"On time",16,0,5,1,99.90,16.33
79177,57116,ES,delivered,2018-01-29,1,1,1,0,0,1,1,0,"On time",18,0,4,1,34.90,17.63
79178,56442,SP,delivered,2017-10-30,1,1,1,0,0,1,1,0,"On time",7,0,4,1,68.00,11.98
79179,72577,RJ,delivered,2017-10-15,1,1,1,0,0,1,1,0,"On time",15,0,5,1,309.90,18.61
79180,86828,SP,delivered,2017-12-22,1,1,1,0,0,1,1,0,"On time",12,0,3,4,79.60,53.48
79181,66402,BA,delivered,2017-03-29,1,1,1,0,0,1,1,0,"On time",15,0,1,1,99.99,21.15
